EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,Time records are not being kept while using time as a public health control on pizzas. (corrected)  ,605,80
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Improper storage of employee food/drink(s). (inside of walk-in cooler)  ,605,81
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,Covered waste receptacle not provided inside of women`s/unisex restroom(s).  ,605,82
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,4,Facilities to maintain product temp.,No,Lack of properly maintained refrigeration units for potentially hazardous foods. (freezer not keeping product frozen)  ,605,83
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  ,605,84
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls and ceiling are not clean.Hoods not cleans.  ,605,85
33513,2017/09/25 04:00:00+00,1323371,FOOD SERVICE,LITTLE CAESARS,6714,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,79,19,Food/Non-food contact surfaces of equip/utensils clean,No,"Unclean cavities and door seals of microwave ovens.  Non-food contact surfaces have accumulation of soil. (door, oven, and fan)  ",605,86
96541,2017/12/04 05:00:00+00,1341437,FOOD SERVICE,LITTLE CAESARS,5751,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,87,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Hands not washed properly.  Personal drinks in authorized area. (Walk-in cooler),605,87
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service.  KEEP EGGS IN COOLER OR ON ICE  CORRECTED,605,88
34318,2018/04/16 04:00:00+00,1372786,FOOD SERVICE,DOMINO'S PIZZA #1422,3951,TAYLORSVILLE RD,LOUISVILLE,KY,40220,REGULAR,86,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,TOXIC ITEMS STORED NEXT TO FOIL AND BOX OF PLATES. CORRECTED. TOXIC ITEMS NOT LABELED. CORRECTED,605,89
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,5,Thermometers provided and conspicuous,No,Lack of accurate thermometers in all refrigeration and freezing units storing potentially hazardous foods.  Lack of numerically scaled thermometer for checking cooking and holding temperature of potentially hazardous food.  ,605,90
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,14,"FOOD(ICE) CONTACT SURFACES DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED",No,"Multi-use food contact surfaces are not smooth, free of breaks, open seams, chips, etc.  REPLACE ICE SCOOP CRACKED  ",605,91
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,No chemical test kit.  ,605,92
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil.  ,605,93
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,21,"WATER SOURCE, SAFE, HOT & COLD",Yes,The hot water generation distribution system is not sufficient to meet the peak hot water demands.  ,605,94
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,23,"Installed, maintained",No,Plumbing not maintained in good repair.  SHOW PROOF OF PROPERLY PERMITTED WATER HEATER  PERMIT MUST BE PI\ULLED BY LICENSED PLUMBER  ,605,95
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  corrected  No handwashing sign that notifies food employees to wash their hands.  ",605,96
84636,2018/01/08 05:00:00+00,1349634,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,75,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  CORRECTED  ,605,97
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,8,"Food Protection - storage, prep, display, service, transp.",No,Food not protected during storage. (raw chicken stored over oysters) (raw ground beef stored over steak)  ,605,98
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,Equipment not maintained in good repair and proper adjustment. (ice build-up in walk-in freezer) (rust on shelving inside of reach-in cooler)  ,605,99
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  ,605,100
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,19,Food/Non-food contact surfaces of equip/utensils clean,No,"Non-food contact surfaces have accumulation of soil. (cooler door, chicken container, flour container)  ",605,101
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,Utensil handle in contact with food.  ,605,102
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,2,"Container, properly labeled",No,Container without label.  ,605,103
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  Handwashing sink is being used for other purposes other than handwashing.  No handwashing sign that notifies food employees to wash their hands.  ",605,104
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,22,SEWAGE AND WASTE DISPOSAL.,Yes,All sewage and waste water not disposed of in an approved manner. (leak in plumbing waste pipe at hand sink)  ,605,105
96041,2018/02/21 05:00:00+00,1359821,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,81,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (cheesecake held at 52 degrees F) (discarded)  ,605,106
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (Chicken - 50F)  ,605,107
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,6,Potentially hazardous food properly thawed,No,"Improper thawing methods being used for potentially hazardous foods.  Proper methods for thawing include; 1.Refrigeration, 2. Cool runing water with adequate draining, 3.Microwaving if cooked/prepared immediately, 4. Cooking process.  ",605,108
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Employee eating, drinking, smoking in unauthorized area.  Hands not washed properly.  ",605,109
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,18,"Wiping cloths clean, use restricted",No,"Wiping cloth buckets not at the proper concentration, but not being used.",605,110
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil.  ,605,111
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,20,"Storage, handling of clean equipment/utensils/single service articles",No,Utensils not being air dried.  ,605,112
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,22,SEWAGE AND WASTE DISPOSAL.,Yes,All sewage and waste water not disposed of in an approved manner. (leak at 3 compartment sink)  ,605,113
34259,2018/05/01 04:00:00+00,1375792,FOOD SERVICE,POPEYE'S,3317,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,79,34,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",No,Mop water not properly disposed of after use.  ,605,114
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,Gasket(s) in disrepair.  In use utensil stored on absorbent paper towel.  Equipment not maintained in good repair and proper adjustment. (spatula handle melted)  ,605,115
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of insects.  ,605,116
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,20,"Storage, handling of clean equipment/utensils/single service articles",No,Single service items not stored at least 6`` off the floor.  Utensil handles not stored facing one direction to minimize hand contact with the business end.  ,605,117
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil. (ice cream equipment) (cooler doors and handles)  ,605,118
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (salsa holding at 47 degrees F, ham holding at 48 degrees F, eggs holding at 50 degrees F) (discarded)  ",605,119
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Hoods not clean.  ,605,120
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,"Not clearly marked to indicate the date or day by which food shall be consumed, sold or discarded on the premises. (ham)  ",605,121
88054,2018/04/13 04:00:00+00,1371664,FOOD SERVICE,DAIRY QUEEN,5608,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,76,8,"Food Protection - storage, prep, display, service, transp.",No,Food not stored at least 6`` off the floor.  ,605,122
34628,2017/10/26 04:00:00+00,1332616,FOOD SERVICE,ORIENTAL HOUSE,4302,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,88,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of insects.(small flies)  Presence of rodents.    ,605,123
98333,2017/09/26 04:00:00+00,1324849,FOOD SERVICE,FAIRDALE PIZZA,10619,W MANSLICK RD,FAIRDALE,KY,40118,REGULAR,74,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food requiring refrigeration not rapidly cooled to an internal temperature of 41 degrees Fahrenheit or below.  (cooked noodles holding at 75 degrees F 2.5 hours after being finished cooking) (discarded),605,124
35038,2018/04/19 04:00:00+00,1373106,FOOD SERVICE,STRIKE & SPARE FAMILY FUN CENTER,6220,OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,REGULAR,68,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of rodents.  ,605,125
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,13,SUPERVISION:PERSON IN CHARGE PRESENT AND DEMONSTRATES KNOWLEDGE OF FOOD SAFETY PRINCIPLES,Yes,CERTIFIED FOOD MANAGER NOT PRESENT,605,126
98333,2017/09/26 04:00:00+00,1324849,FOOD SERVICE,FAIRDALE PIZZA,10619,W MANSLICK RD,FAIRDALE,KY,40118,REGULAR,74,18,"Wiping cloths clean, use restricted",No,Cloths in use not stored in sanitizer solution.  ,605,127
32829,2017/10/31 04:00:00+00,1333350,FOOD SERVICE,JOHN O'BRYAN'S,4123,FLINTLOCK DR,LOUISVILLE,KY,40216,REGULAR,81,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,No chemical test kit.  Need quat test kit.  ,605,128
35038,2018/04/19 04:00:00+00,1373106,FOOD SERVICE,STRIKE & SPARE FAMILY FUN CENTER,6220,OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,REGULAR,68,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,"Expired Grade A dairy. (milk dated to expire on 3/31/18)  Not clearly marked to indicate the date or day by which food shall be consumed, sold or discarded on the premises. (mushroooms and soup)  ",605,129
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,EQUIPMENT NOT STORED IN SANITARY LOCATION,605,130
99861,2018/02/21 05:00:00+00,1359872,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,85,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Bare hand contact with ready-to eat foods.  Hands not washed properly.  ,605,131
35038,2018/04/19 04:00:00+00,1373106,FOOD SERVICE,STRIKE & SPARE FAMILY FUN CENTER,6220,OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,REGULAR,68,23,"Installed, maintained",No,Leak at ice machine.  ,605,132
98333,2017/09/26 04:00:00+00,1324849,FOOD SERVICE,FAIRDALE PIZZA,10619,W MANSLICK RD,FAIRDALE,KY,40118,REGULAR,74,23,"Installed, maintained",No,Condensation leak inside of cooler(s). (beer cooler)  ,605,133
32829,2017/10/31 04:00:00+00,1333350,FOOD SERVICE,JOHN O'BRYAN'S,4123,FLINTLOCK DR,LOUISVILLE,KY,40216,REGULAR,81,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Employee eating, drinking, smoking in unauthorized area.  Evidence of smoking in the kitchen area.  ",605,134
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,19,Food/Non-food contact surfaces of equip/utensils clean,No,EXPOSED SURFACES NOT CLEAN,605,135
99861,2018/02/21 05:00:00+00,1359872,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,85,22,SEWAGE AND WASTE DISPOSAL.,Yes,All sewage and waste water not disposed of in an approved manner. (leak at 3 compartment sink)  ,605,136
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,2,"Container, properly labeled",No,Container without label.  ,605,137
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,5,Thermometers provided and conspicuous,No,Lack of accurate thermometers in all refrigeration and freezing units storing potentially hazardous foods.  ,605,138
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,8,"Food Protection - storage, prep, display, service, transp.",No,Food not stored at least 6`` off the floor.  ,605,139
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,In use utensil(s) stored in stagnant water below 135 degrees F.  ,605,140
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Improper storage of employee food/drink(s). (personal drink stored next to and above customer food and food preperation) (corrected)  ,605,141
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,"Equipment not maintained in good repair and proper adjustment. (use of adhesive tape on fryer handle)  Food contact surfaces and/or utensils are not durable, corrosion resistant or non-absorbent. (lining counter with absorbent towel)  ",605,142
65555,2018/04/04 04:00:00+00,1369812,FOOD SERVICE,TUMBLEWEED,4255,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,66,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,Food contact surfaces not clean and sanitized. (can-opener blade)  The chlorine solution for manual/mechanical warewashing is not at the proper concentration level. (dishwasher functioning at below 50 ppm chlorine solution) (corrected)  ,605,143
